1,10,24.834624767303467,,24.834624767303467,
2,20,30.494433879852295,,30.494433879852295,
3,30,36.153071880340576,,36.153071880340576,
4,40,41.9642767906189,,41.9642767906189,
5,50,47.967692852020264,,47.967692852020264,
6,60,54.173640727996826,,54.173640727996826,
7,70,60.5837664604187,,60.5837664604187,
8,80,67.19638967514038,,67.19638967514038,
9,90,74.00819540023804,,74.00819540023804,
10,100,81.01488447189331,
